team,player_id,actions,aerial_events,aerial_wins,average_x,average_y,blocks,box_passes,carries,carry_progression_sum,clearances,completed_passes,counterpressures,crosses,dribbled_past,dribbles,duels,duels_won,final_third_passes,fouls,goals,interceptions,interceptions_won,key_passes,minutes,pass_progression_sum,passes,pressures,progressive_carries,progressive_passes,recoveries,shots,successful_dribbles,successful_under_pressure_actions,switches,through_balls,turnovers,under_pressure_actions,xg_sum,player,position,position_group,aerial_dominance_index,pressing_intensity_index,speed_recovery_index,shots_p90,progressive_carries_p90,dribbles_p90,clearances_p90,progressive_passes_p90,key_passes_p90,crosses_p90,interceptions_p90,turnovers_p90,xg_p90,duel_win_rate,pass_completion,aerial_dominance_index_percentile,pressing_intensity_index_percentile,speed_recovery_index_percentile,vaep_total,vaep_offense,vaep_defense,total_touches,xt_total,xa_sum,events_with_360_context,vaep_off_p90,vaep_def_p90,vaep_total_p90,vaep_per_touch,xt_p90,xa_p90,raw_final_player_rating,rating_minutes_reliability,final_player_rating,team_rank,player_evaluation_score,pass_start_x,pass_start_y,line_breaking_pass_rate,pressure_state_rate,distribution_under_pressure,pass_receipt_x,pass_receipt_y,playstyle_cluster,functional_role,spatial_point_count,final_third_share,average_spatial_x,average_spatial_y,Functional role
Morocco,31295,434,10,2,286.5570456529601,63.81640199269847,7,4,98,438.19999999999993,11,97,20,7,5,2,12,3,8,9,0,1,0,4,350.18333333333334,1644.6,138,42,14,34,20,2,2,35,0,0,46,39,0.331586645,Yahia Attiyat allah,Left Back,Fullback/Wingback,0.2,11.308362286421398,5.14016467564609,0.5140164675646091,3.598115272952263,0.5140164675646091,2.8270905716053494,8.738279948598354,1.0280329351292181,1.7990576364761315,0.25700823378230453,11.822378753986007,0.08522049797725002,0.25,0.7028985507246377,35.147058823529406,41.61764705882353,83.08823529411765,0.6422292334027588,0.675927709271491,-0.0336984758687322,344,0.12780262438517975,0.399032496,459,0.17371898672438493,-0.008660785764178473,0.16505820096020646,0.0018669454459382525,0.03284632676597833,0.10255463701870449,0.08965844946708038,0.5385916792699494,0.08385194935935325,5,0.08385194935935325,52.086231884057966,9.376086956521739,0.35507246376811596,0.07971014492753623,0.6363636363636364,59.68484848484849,9.872727272727273,4,Wide Creator,553,0.19710669077757687,52.94571950339925,15.00018144860055,Wide Creator
Morocco,23774,472,14,0,415.71835921871383,254.7115624855079,7,2,94,228.79999999999995,4,70,39,1,5,10,27,9,5,16,0,11,4,3,423.7,589.5,88,104,8,10,14,2,5,85,1,0,37,94,0.11463773599999999,Selim Amallah,Left Center Midfield,Central/Wide Midfield,0.0,26.339391078593344,2.9738022185508615,0.4248288883644088,1.6993155534576352,2.124144441822044,0.8496577767288176,2.124144441822044,0.6372433325466131,0.2124144441822044,2.3365588860042483,7.859334434741562,0.02435071097474628,0.3333333333333333,0.7954545454545454,15.0,95.29411764705881,44.55882352941177,0.21185988432989689,0.32789322303869994,-0.11603333870880306,323,0.030120672687949112,0.076954729,526,0.06964925672287703,-0.024647157148435864,0.045002099574441165,0.0006559129545817241,0.006398065947404815,0.016346295987727168,0.023977436863076063,0.5854635898853116,0.07178707798984167,6,0.07178707798984167,61.08068181818182,39.59886363636363,0.17045454545454544,0.2159090909090909,0.8947368421052632,65.03818181818181,37.86636363636364,2,Ball-Winner,650,0.18769230769230769,59.66598987048413,39.114970091996916,Ball-Winner
Morocco,15890,407,5,2,245.61420448777665,68.05393449236226,10,1,85,202.20000000000002,16,103,16,2,6,2,18,8,4,3,0,1,0,1,376.8333333333333,1080.8,121,44,6,32,13,4,0,46,3,0,25,51,0.151342469,Noussair Mazraoui,Left Back,Fullback/Wingback,0.4,12.18045112781955,3.104820875718709,0.9553295002211412,1.4329942503317117,0.4776647501105706,3.8213180008845646,7.642636001769129,0.2388323750552853,0.4776647501105706,0.2388323750552853,5.970809376382132,0.03614548131800089,0.4444444444444444,0.8512396694214877,50.51470588235294,46.76470588235294,46.470588235294116,0.19192812248365954,0.2089928427740233,-0.017064720290363766,311,0.07597559174633442,0.01924696,432,0.0499142570092758,-0.004075607676601696,0.045838649332674106,0.0006171322266355612,0.01814543102300778,0.004596797169394074,0.026733550538929278,0.5567594188623493,0.049046547460972534,7,0.049046547460972534,50.60909090909091,10.88099173553719,0.24793388429752067,0.09917355371900827,0.75,55.404347826086955,11.93695652173913,4,Wide Creator,538,0.17286245353159851,49.978121817170624,17.186786541335906,Wide Creator
Morocco,5245,1198,14,8,375.5692413212506,480.4930379249191,14,7,283,911.5,12,314,33,10,11,8,31,12,14,10,1,11,8,7,660.8,3025.2000000000003,380,104,26,76,36,5,3,134,10,1,87,149,0.919596872,Achraf Hakimi Mouh,Right Back,Fullback/Wingback,0.5714285714285714,16.20762711864407,4.90314769975787,0.6809927360774819,3.5411622276029058,1.089588377723971,1.6343825665859566,10.351089588377725,0.9533898305084746,1.3619854721549638,1.49818401937046,11.849273607748184,0.12524775799031476,0.3870967741935484,0.8263157894736842,70.58823529411765,71.47058823529412,80.14705882352942,-0.28750553791905986,0.3567225643491838,-0.6442281022682437,1004,0.4001397082597602,0.36596940099999997,1260,0.04858509502334526,-0.08774293160433101,-0.03915783658098576,-0.0002863600975289441,0.0544984469482119,0.04984450074152542,-0.008765136930109186,0.6877601998334721,0.01803730512246625,8,0.01803730512246625,56.60526315789474,70.305,0.19210526315789472,0.11842105263157894,0.8,61.150488599348535,69.34951140065147,6,Box-to-Box Runner,1664,0.26622596153846156,56.312811510625814,65.31033317213057,Box-to-Box Runner
Morocco,5234,1051,16,4,312.2940142608415,300.1785367585678,12,1,247,1051.9,12,274,42,2,7,1,28,13,18,16,0,9,7,2,698.3833333333333,2693.6,323,123,43,83,39,1,0,89,13,2,60,96,0.020691318,Sofyan Amrabat,Center Defensive Midfield,Defensive Midfield,0.25,18.170536715748277,5.02589313414314,0.12886905472161897,5.541369353029616,0.12886905472161897,1.5464286566594276,10.696131541894376,0.25773810944323794,0.25773810944323794,1.159821492494571,7.732143283297138,0.0026664705916044197,0.4642857142857143,0.848297213622291,39.11764705882353,79.11764705882352,82.35294117647058,-0.3104697608650895,0.03597574130981229,-0.3464455021749018,834,0.1279288799529988,0.07033310300000001,1097,0.004636159775505009,-0.044646104377836185,-0.04000994460233118,-0.0003722659003178531,0.016486073831138426,0.009063760499248265,-0.01681943730503326,0.6995142146470127,-0.002748348888349161,9,-0.002748348888349161,48.94334365325078,42.33653250773994,0.21981424148606812,0.07430340557275542,0.75,46.14940239043825,40.24860557768924,2,Ball-Winner,1503,0.07518296739853626,48.26156465729572,42.01181831558508,Ball-Winner
Morocco,7459,478,5,5,185.11959940080084,302.2207964739435,8,0,123,305.5,20,143,3,0,0,0,4,2,5,2,0,5,0,0,335.56666666666666,1451.8,160,18,10,43,11,1,0,29,5,0,17,34,0.06408756,Jawad El Yamiq,Right Center Back,Center Back,1.0,6.168669911592332,2.9502334359789413,0.2682030396344492,2.682030396344492,0.0,5.364060792688984,11.532730704281315,0.0,0.0,1.341015198172246,4.559451673785636,0.017188478394755142,0.5,0.89375,95.73529411764706,15.294117647058824,43.970588235294116,-0.047680175717687234,0.009004404215374961,-0.056684579933062196,410,0.00804143073129534,0.0,486,0.002415008580660812,-0.015202976638449184,-0.012787968057788372,-0.00011629311150655423,0.002156736165143282,0.0,-0.005997524729317495,0.5279802800650338,-0.0070925609770316825,10,-0.0070925609770316825,37.919375,37.030625,0.1875,0.09375,0.6666666666666666,36.6063492063492,36.32222222222222,5,Sweeper CB,677,0.023633677991137372,38.07140085534657,38.91161231453248,Sweeper CB
Morocco,5219,565,10,8,189.85676603652837,167.93856804649704,7,1,128,440.0,30,158,17,1,2,1,12,8,11,5,1,6,3,0,485.7833333333333,2856.0,193,35,15,62,12,1,0,19,12,2,35,24,0.56495196,Romain Saïss,Left Center Back,Center Back,0.8,7.59597900298487,2.223213366727279,0.18526778056060658,2.779016708409099,0.18526778056060658,5.558033416818198,11.48660239475761,0.0,0.18526778056060658,1.1116066833636395,6.48437231962123,0.10466739575256459,0.6666666666666666,0.8186528497409327,88.45588235294117,21.61764705882353,28.97058823529412,-0.2216471555220778,0.34445002381835366,-0.5660971793404315,463,0.060572575263613294,0.0,580,0.06381549142687445,-0.10487956799802141,-0.041064076571146954,-0.000478719558363019,0.011222146581929935,0.0,-0.018431224836696396,0.6182153689524253,-0.014569929533443009,11,-0.014569929533443009,34.200518134715026,25.275129533678758,0.3626943005181347,0.05181347150259067,0.6,34.114285714285714,26.262142857142855,5,Sweeper CB,802,0.032418952618453865,35.454729463660605,27.68905934489503,Sweeper CB
Morocco,12149,446,8,6,123.84143546376103,223.27270196212055,3,0,116,296.90000000000003,16,133,2,0,0,0,8,3,6,2,0,4,4,1,369.18333333333334,1967.5,154,16,11,48,6,1,0,14,9,0,22,20,0.25141555,Nayef Aguerd,Right Center Back,Center Back,0.75,4.875626382556092,1.4626879147668277,0.24378131912780462,2.6815945104058505,0.0,3.900501106044874,11.701503318134622,0.24378131912780462,0.0,0.9751252765112185,5.363189020811701,0.06129041442824251,0.375,0.8636363636363636,85.44117647058823,12.5,15.147058823529411,-0.24318349423992913,0.09188329166499898,-0.3350667859049281,394,0.026353459701774495,0.054164495,453,0.022399430047898267,-0.08168302306381707,-0.0592835930159188,-0.0006172169904566729,0.006424481169680027,0.013204292040991378,-0.028542065371160392,0.5516923613359567,-0.01947520229719363,12,-0.01947520229719363,32.51623376623377,56.88051948051948,0.2727272727272727,0.05194805194805195,0.25,31.46639344262295,57.28770491803279,5,Sweeper CB,660,0.019696969696969695,33.14609270431876,55.19785581901591,Sweeper CB
Morocco,6785,445,0,0,58.05718097136908,243.34242521862416,0,0,107,225.7,0,156,0,0,0,0,0,0,4,0,0,0,0,0,603.15,6269.2,210,1,6,91,25,0,0,62,6,0,54,71,0.0,Yassine Bounou,Goalkeeper,Goalkeeper,0.0,0.14921661278288983,3.730415319572246,0.0,0.895299676697339,0.0,0.0,13.578711763242975,0.0,0.0,0.0,8.05769709027605,0.0,0.0,0.7428571428571429,15.0,5.88235294117647,60.73529411764705,-1.2513667066014023,-0.09635094482655404,-1.1550157617748482,419,0.022368131336551945,0.0,527,-0.014377161625449497,-0.17234753968289204,-0.18672470130834154,-0.0029865553856835377,0.003337696792323096,0.0,-0.09359077791141121,0.6678292642418203,-0.07969048882012993,13,-0.07969048882012993,11.238571428571428,40.06285714285715,0.5333333333333333,0.12380952380952381,0.6538461538461539,10.141176470588237,41.52647058823529,7,Goalkeeper,640,0.0078125,16.08485491841479,39.90214022576479,Goalkeeper
Netherlands,2988,539,10,2,398.240627041514,140.52517263375475,4,4,111,334.1,1,96,17,2,1,13,8,0,5,4,1,1,0,3,315.58333333333337,578.8,127,45,8,9,7,10,3,112,2,3,50,134,1.181855992,Memphis Depay,Left Center Forward,Forward,0.2,13.11856350673356,1.99630314232902,2.8518616318986,2.28148930551888,3.7074201214681803,0.28518616318986,2.5666754687087403,0.85555848956958,0.57037232637972,0.28518616318986,14.259308159493001,0.3370489758014259,0.0,0.7559055118110236,35.147058823529406,52.5,24.705882352941178,2.0660671990262927,1.5411143499150057,0.5249528491112869,491,0.16437852955706864,0.37254000600000003,574,0.43950448848909585,0.14970928889363344,0.5892137773827293,0.004207876169096319,0.0468784821551714,0.10624325494586745,0.30524494797312784,0.5126573710572628,0.2694081545182782,1,0.2694081545182782,73.69291338582677,26.61259842519685,0.14960629921259844,0.2125984251968504,0.6296296296296297,78.94644549763034,27.919431279620852,1,Target Forward,743,0.43203230148048455,72.75273162438855,29.63955094950145,Target Forward
Netherlands,20750,606,10,5,391.96034559463584,242.79129192667085,8,11,134,549.0,7,98,29,11,4,13,13,5,8,10,3,9,4,10,460.2166666666667,1001.4999999999998,154,52,18,19,19,5,5,113,4,2,76,134,0.562367031,Cody Mathès Gakpo,Center Attacking Midfield,Attacking Midfield/Wing,0.5,11.92916379965958,3.7156411835005247,0.9778003114475066,3.5200811212110237,2.542280809763517,1.3689204360265093,3.7156411835005247,1.9556006228950131,2.1511606851845144,1.7600405606055118,14.862564734002099,0.1099765316119219,0.38461538461538464,0.6363636363636364,60.514705882352935,45.44117647058823,60.147058823529406,1.6584666081762407,1.6244575399105088,0.03400906826573191,514,0.3825916408147019,0.58930045,652,0.31767901769154916,0.006650815508454435,0.3243298332000036,0.0032265887318603903,0.07481964510916563,0.11524363270923114,0.17809682224139303,0.6053756604476794,0.18950640122195322,2,0.18950640122195322,84.67922077922078,45.66688311688311,0.22727272727272727,0.18181818181818182,0.6428571428571429,82.32433862433862,46.57777777777778,3,Progressive Winger,814,0.5122850122850123,74.61256833903126,44.68114358964133,Progressive Winger
Netherlands,3311,917,14,6,306.77589966282756,49.36987578731851,10,8,208,334.5,6,260,18,8,5,2,20,7,26,4,1,5,3,2,452.48333333333335,2443.5,304,83,7,68,13,5,1,60,6,0,49,65,0.521673045,Daley Blind,Left Wing Back,Fullback/Wingback,0.42857142857142855,17.702309477328814,2.585730597812074,0.9945117683892593,1.3923164757449629,0.39780470735570367,1.193414122067111,13.525360050093926,0.39780470735570367,1.5912188294228147,0.9945117683892593,9.74621533021474,0.10376199650079192,0.35,0.8552631578947368,52.64705882352941,76.91176470588236,36.61764705882353,0.7037150332544115,0.7967017182236305,-0.09298668496921891,785,0.25730452953185023,0.31126056,935,0.1584658469338688,-0.018495270501078572,0.13997057643279023,0.0008964522716616708,0.05117847653585735,0.061910457991086236,0.08048991920506508,0.6013200735342975,0.07912812091526314,3,0.07912812091526314,64.19802631578948,8.112828947368422,0.24342105263157895,0.09210526315789473,0.8571428571428571,66.82222222222222,8.683141762452108,4,Wide Creator,1291,0.2889233152594888,63.877348946453765,12.374535878072638,Wide Creator
Netherlands,8125,723,21,10,351.23302911415817,354.17614428945075,13,8,157,520.8000000000001,7,148,24,13,1,6,20,7,9,19,1,5,1,2,509.51666666666665,1730.0,218,69,16,27,10,2,0,63,1,0,88,81,0.283319202,Denzel Dumfries,Right Wing Back,Fullback/Wingback,0.47619047619047616,13.071211278662785,1.766379902521998,0.3532759805043996,2.826207844035197,1.0598279415131988,1.2364659317653985,4.769225736809394,0.3532759805043996,2.2962938732785974,0.883189951260999,15.544143142193583,0.05004493444113703,0.35,0.6788990825688074,55.294117647058826,52.05882352941177,20.441176470588236,0.7706915079907048,0.914344508688373,-0.14365300069766818,617,0.2850307220197276,0.41206598,778,0.16150797641284925,-0.025374577336933962,0.1361333990759153,0.0012490948265651619,0.05034725389769812,0.07278650655850316,0.07851087876546682,0.6294084947808363,0.07797843959243149,4,0.07797843959243149,71.04128440366972,73.65137614678899,0.23853211009174313,0.11009174311926606,0.5416666666666666,75.30694444444444,71.24027777777778,6,Attacking Wingback,960,0.4125,69.94657128141405,67.37378171996278,Attacking Wingback
Netherlands,8118,1112,14,12,282.141184975679,166.66676832827625,13,2,272,983.5,6,327,31,2,4,11,15,7,31,6,1,3,2,4,499.45000000000005,2030.4,364,80,29,73,20,2,7,187,7,3,45,205,0.720993446,Frenkie de Jong,Left Defensive Midfield,Defensive Midfield,0.8571428571428571,14.956452097307036,3.6039643607968763,0.36039643607968763,5.225748323155471,1.982180398438282,1.081189308239063,13.154469916908598,0.7207928721593753,0.36039643607968763,0.5405946541195314,8.10891981179297,0.12992173418760639,0.4666666666666667,0.8983516483516484,90.44117647058823,66.32352941176471,57.94117647058824,0.333008161484031,0.3748577801598003,-0.04184961867576931,980,0.15604582844500614,0.40124804300000005,1140,0.06754870400316754,-0.007541226711020597,0.060007477292146935,0.0003398042464122765,0.028119180218341276,0.07230418234057463,0.03572951596366541,0.6247420101319657,0.0335826076848081,5,0.0335826076848081,60.36043956043956,33.62362637362637,0.17857142857142858,0.20054945054945056,0.8082191780821918,57.64660493827161,32.01481481481481,2,Ball-Winner,1658,0.19360675512665862,59.31268913855032,34.116718206568336,Ball-Winner
Netherlands,8326,409,0,0,42.99407239836252,192.63548805518965,0,0,93,192.3,0,157,0,0,0,0,0,0,2,0,0,0,0,0,509.51666666666665,4729.6,191,0,1,114,26,0,0,23,4,0,34,32,0.0,Andries Noppert,Goalkeeper,Goalkeeper,0.0,0.0,4.592587746557195,0.0,0.1766379902521998,0.0,0.0,20.136730888750776,0.0,0.0,0.0,6.005691668574793,0.0,0.0,0.8219895287958116,15.0,2.941176470588235,76.02941176470588,0.30686482451710617,-0.02980455100623658,0.33666937552334275,383,0.008043362029221443,0.0,502,-0.005264615990110809,0.05946860187190641,0.054203985881795605,0.0008012136410368308,0.0014207633037125313,0.0,0.027626509693951355,0.6294084947808363,-0.0017875112512440242,6,-0.0017875112512440242,10.458115183246074,38.294240837696336,0.5497382198952879,0.07329842931937172,0.35714285714285715,9.737373737373737,38.217171717171716,7,Goalkeeper,608,0.003289473684210526,14.8687499991373,38.569572332030845,Goalkeeper
Netherlands,3306,1048,22,11,215.59939405545393,103.53204767107083,14,1,276,1236.0,17,319,14,1,1,0,17,4,30,5,0,10,4,0,506.26666666666665,3181.1,352,49,46,99,12,0,0,42,6,0,34,51,0.0,Nathan Aké,Left Center Back,Center Back,0.5,10.488543587042402,2.1332631024493023,0.0,8.177508559388992,0.0,3.022122728469845,17.59942059520674,0.0,0.1777719252041085,1.7777192520410852,6.04424545693969,0.0,0.23529411764705882,0.90625,60.514705882352935,37.794117647058826,26.764705882352942,-0.256022154360835,0.047656885282776784,-0.30367903964361176,930,0.0971658086936854,0.0,1065,0.008472056245950575,-0.05398560752157965,-0.04551355127562908,-0.00027529263909767203,0.017273352875490554,0.0,-0.01938469285444573,0.6279146684306267,-0.015266722911044552,7,-0.015266722911044552,48.24517045454545,19.435511363636365,0.23011363636363635,0.07670454545454546,0.6666666666666666,45.91495016611296,20.14750830564784,0,Deep Playmaker,1536,0.06510416666666667,47.86002188891208,21.399077009441225,Deep Playmaker
Netherlands,21809,987,15,8,184.31642700543688,245.28972859472566,8,0,261,714.8,18,286,20,0,1,5,21,9,26,16,0,5,3,0,409.40000000000003,2452.3999999999996,316,73,24,80,15,0,4,56,1,1,36,65,0.0,Jurriën David Norman Timber,Right Center Back,Center Back,0.5333333333333333,17.36687835857352,3.297508549096238,0.0,5.276013678553981,1.0991695163654127,3.957010258915486,17.586712261846603,0.0,0.0,1.0991695163654127,7.914020517830972,0.0,0.42857142857142855,0.9050632911392406,66.02941176470588,75.73529411764706,51.470588235294116,-0.26967832544323755,0.02414808076719055,-0.2938264062104281,853,0.08622924973545644,0.0,1019,0.0053085668516051525,-0.06459300576194071,-0.05928443891033556,-0.00031615278481036057,0.01895611254565481,0.0,-0.025945842781479923,0.5771074147166619,-0.018490913435821835,8,-0.018490913435821835,50.15221518987342,62.072468354430384,0.21518987341772153,0.06645569620253164,0.6666666666666666,49.968421052631584,62.111278195488715,0,Deep Playmaker,1456,0.059752747252747256,50.29624916450275,59.48758380616648,Deep Playmaker
Netherlands,3669,974,28,18,190.877711574606,220.95322054646823,8,1,251,703.8000000000001,30,305,3,0,1,1,13,2,14,5,0,5,3,2,509.51666666666665,4121.2,343,29,20,116,8,4,1,27,10,1,40,33,0.977948796,Virgil van Dijk,Center Back,Center Back,0.6428571428571429,6.005691668574793,1.4131039220175985,0.7065519610087992,3.532759805043996,0.1766379902521998,5.2991397075659945,20.490006869255176,0.3532759805043996,0.0,0.883189951260999,7.065519610087992,0.17274290989499852,0.15384615384615385,0.8892128279883382,76.54411764705881,15.0,14.852941176470589,-0.5619497038933332,0.08789933739171829,-0.6498490412850515,882,0.08549810758078367,0.050053567,989,0.015526362301373157,-0.11478802861991032,-0.09926166631853715,-0.000637131183552532,0.015102213893435997,0.008841361479833831,-0.046801529735647135,0.6294084947808363,-0.03253964552812411,9,-0.03253964552812411,40.60495626822158,43.775510204081634,0.27988338192419826,0.05539358600583091,0.6842105263157895,40.1436170212766,43.20248226950355,5,Sweeper CB,1429,0.02799160251924423,42.147274515365744,42.82771956497928,Sweeper CB
Poland,5668,489,38,17,303.75510490216993,158.99913386980262,5,3,95,297.90000000000003,9,65,21,3,2,10,25,3,10,6,2,3,3,5,389.75,709.2,91,39,9,11,12,12,4,105,2,1,52,122,3.125917802,Robert Lewandowski,Center Forward,Forward,0.4473684210526316,9.698524695317511,2.7710070558050033,2.7710070558050033,2.0782552918537522,2.3091725465041693,2.0782552918537522,2.5400898011545863,1.1545862732520846,0.6927517639512508,0.6927517639512508,12.007697241821681,0.7218283571007056,0.12,0.7142857142857143,54.41176470588235,32.5,40.88235294117647,1.7758899249165552,1.6895489696544246,0.08634095526213059,422,0.08328067729582876,0.411402791,533,0.3901460096700403,0.019937616353025666,0.410083626023066,0.00420826996425724,0.019230945366580085,0.09500000305323925,0.21015048307412618,0.5650598042769119,0.21952751344568977,1,0.21952751344568977,74.76703296703297,38.918681318681315,0.27472527472527475,0.31868131868131866,0.6206896551724138,79.26595744680851,39.727127659574464,1,Target Forward,657,0.4383561643835616,71.31412830660571,40.40940936157483,Target Forward
Poland,5660,479,4,2,265.41465224226204,180.25780569540925,4,8,102,425.9,4,124,15,5,3,4,9,4,15,3,1,2,2,7,344.4166666666667,1350.5,153,47,16,31,15,3,3,60,8,0,34,66,0.5838947800000001,Piotr Zieliński,Right Center Midfield,Central/Wide Midfield,0.5,13.326881200096782,3.9196709412049358,0.7839341882409872,4.180982337285265,1.0452455843213162,1.0452455843213162,8.100653278490201,1.8291797725623034,1.3065569804016453,0.5226227921606581,8.884587466731187,0.1525783601258166,0.4444444444444444,0.8104575163398693,60.514705882352935,54.70588235294118,64.11764705882354,0.341559544482152,0.3801200063462602,-0.03856046186410822,403,0.22633920241280311,0.430934749,494,0.0993296895364048,-0.010076288123212407,0.08925340141319238,0.0008475422940003772,0.05914501297019776,0.1126081608807162,0.056709965988835855,0.5344626923574292,0.09516346948664367,2,0.09516346948664367,68.89281045751635,46.523529411764706,0.28104575163398693,0.12418300653594772,0.7894736842105263,68.84779411764706,45.629411764705885,2,Ball-Winner,685,0.24817518248175183,65.16523372131657,44.56840166051252,Ball-Winner
Poland,5673,437,6,5,224.8523958687608,43.99985362605725,11,3,94,177.10000000000002,15,121,11,4,4,7,9,4,5,5,0,4,1,0,365.73333333333335,1101.7,150,38,5,25,14,0,3,67,1,0,39,75,0.0,Bartosz Bereszyński,Left Back,Fullback/Wingback,0.8333333333333334,10.33539919795844,3.4451330659861465,0.0,1.2304046664236237,1.7225665329930733,3.6912139992708712,6.152023332118119,0.0,0.984323733138899,0.984323733138899,9.597156398104264,0.0,0.4444444444444444,0.8066666666666666,89.70588235294117,36.911764705882355,54.852941176470594,0.31830939338397,0.3929365673538996,-0.07462717396992957,355,0.162830219372604,0.0,470,0.09669419721614371,-0.018364324618921787,0.07832987259722193,0.0008966461785463944,0.04006941235016686,0.0,0.047447812622208256,0.5493691167634689,0.06079835556996399,3,0.06079835556996399,58.22533333333333,9.028,0.22666666666666666,0.15333333333333332,0.8260869565217391,64.98404255319149,8.998936170212765,4,Wide Creator,594,0.25757575757575757,58.13078579529618,13.775385836443276,Wide Creator
Poland,3637,419,8,6,220.79477967099862,179.27439577729626,8,2,88,201.50000000000006,10,97,23,1,9,1,9,5,12,9,0,7,4,2,347.8833333333333,1394.0,127,49,5,26,17,1,1,48,4,0,36,54,0.02170277,Grzegorz Krychowiak,Center Defensive Midfield,Defensive Midfield,0.75,14.487615579935802,4.3980261581947975,0.25870742107028216,1.2935371053514109,0.25870742107028216,2.5870742107028217,6.726392947827337,0.5174148421405643,0.25870742107028216,1.8109519474919753,9.313467158530159,0.005614667656781488,0.5555555555555556,0.7637795275590551,85.44117647058823,62.64705882352941,72.94117647058823,0.044554249849170446,0.08140218749758787,-0.03684793764841743,323,0.09756861275218935,0.036436717,452,0.021059349996980527,-0.009532834920780631,0.011526515076199895,0.00013793885402219952,0.025241724182523954,0.00942644908733771,0.010852984030811398,0.5369536696421681,0.01972281207030986,4,0.01972281207030986,59.0,43.811023622047244,0.2992125984251969,0.15748031496062992,0.7,60.324,43.103,2,Ball-Winner,603,0.16749585406301823,57.00729551612193,44.14858185325885,Ball-Winner
Poland,4734,468,4,2,235.57123786609833,275.06742661382975,12,3,99,425.5,14,121,12,7,6,1,10,3,12,7,0,2,1,2,389.75,1282.2,156,41,14,28,6,1,0,29,4,0,38,38,0.023505978,Matty Cash,Right Back,Fullback/Wingback,0.5,10.160359204618345,1.3855035279025016,0.23091725465041693,3.232841565105837,0.23091725465041693,3.232841565105837,6.465683130211674,0.46183450930083386,1.6164207825529184,0.46183450930083386,8.774855676715843,0.005427935907633099,0.3,0.7756410256410257,60.514705882352935,35.147058823529406,14.558823529411766,-0.388291777097038,0.31538695705967257,-0.7036787341567106,384,0.16635535701755264,0.13435811,486,0.07282829027676851,-0.16249156144734817,-0.08966327117057965,-0.0010111765028568698,0.03841432233888323,0.03102560590121873,-0.037452124068370236,0.5650598042769119,0.012359956345682384,5,0.012359956345682384,65.09551282051282,71.3,0.25,0.08974358974358974,0.42857142857142855,66.41290322580646,69.73629032258064,6,Box-to-Box Runner,633,0.26540284360189575,60.44332406526361,66.13168873893576,Box-to-Box Runner
Poland,3034,403,10,7,150.33703222014393,205.97389249344036,7,0,95,113.99999999999997,26,122,6,0,1,0,7,1,3,2,0,4,2,0,389.75,972.7,130,15,2,24,7,3,0,6,1,0,8,8,0.150632187,Kamil Glik,Right Center Back,Center Back,0.7,4.3874278383579215,1.6164207825529184,0.6927517639512508,0.46183450930083386,0.0,6.003848620910841,5.542014111610007,0.0,0.0,0.9236690186016677,1.8473380372033354,0.03478357108402822,0.14285714285714285,0.9384615384615385,81.91176470588235,10.882352941176471,18.088235294117645,0.09923190993140452,0.3805983334823395,-0.281366423550935,337,0.01873125309671381,0.0,413,0.0878867222922657,-0.06497236207718833,0.022914360215077374,0.00029445670602790656,0.004325369541255274,0.0,0.012410591027598115,0.5650598042769119,0.003395145917176132,6,0.003395145917176132,38.597692307692306,52.43615384615384,0.14615384615384616,0.038461538461538464,0.6,41.28165137614679,52.03577981651376,5,Sweeper CB,573,0.03315881326352531,39.10595254337596,49.34556160179776,Sweeper CB
Poland,44166,567,7,4,139.4685897961436,106.9556323082704,5,1,140,523.9,14,169,4,0,1,0,6,2,11,1,0,4,0,0,376.7,2794.7,201,15,16,55,7,1,0,9,6,0,34,13,0.12449861,Jakub Piotr Kiwior,Left Center Back,Center Back,0.5714285714285714,4.5394212901513145,1.6724183700557473,0.23891691000796392,3.8226705601274227,0.0,3.3448367401114947,13.140430050438015,0.0,0.0,0.9556676400318557,8.123174940270772,0.029744823201486595,0.3333333333333333,0.8407960199004975,70.58823529411765,11.029411764705882,19.11764705882353,-0.009352097622468136,0.23723354648973327,-0.2465856441122014,517,0.0879158160873862,0.0,573,0.05667910587755773,-0.05891348014361064,-0.0022343742660529127,-1.8089163679822313e-05,0.021004575120426753,0.0,0.0030783011419549472,0.5566720851189596,-0.0019737400863893907,7,-0.0019737400863893907,38.30049751243781,26.348756218905475,0.2736318407960199,0.029850746268656716,0.3333333333333333,35.59595375722544,26.342196531791906,5,Sweeper CB,822,0.031630170316301706,38.52614631349299,28.497153002784966,Sweeper CB
